subject	blockcode	trialcode	trialnum	latency	response	stimulusitem1	stimulusitem2	stimulusitem3	stimulusitem4	stimulusitem5
514	real_d	real_topright_same_d	19	905	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp
514	real_d	real_bottomleft_diff_d	20	791	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp
519	practice	practice_bottomleft_same	1	1452	18	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	circle.bmp
519	practice	practice_topright_same	2	635	18	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	circle.bmp
519	practice	practice_bottomleft_same	3	394	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp
519	practice	practice_topleft_diff	4	595	23	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	square.bmp
519	practice	practice_bottomright_same	5	573	23	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	square.bmp
519	practice	practice_topleft_same	6	799	23	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	square.bmp
519	practice	practice_topright_diff	7	928	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp
519	practice	practice_topleft_same	8	532	18	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	circle.bmp
519	practice	practice_bottomleft_diff	9	600	23	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	square.bmp
519	practice	practice_bottomright_diff	10	561	18	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	circle.bmp
519	practice	practice_topright_same	11	548	18	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	circle.bmp
519	practice	practice_bottomright_same	12	487	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	circle.bmp
519	real_a	real_topleft_diff_a	1	614	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_bottomleft_diff_a	2	447	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_bottomleft_diff_a	3	464	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp
519	real_a	real_bottomleft_diff_a	4	440	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp
519	real_a	real_topleft_same_a	5	713	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp
519	real_a	real_topright_diff_a	6	478	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_topleft_diff_a	7	453	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_bottomright_diff_a	8	597	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_bottomright_diff_a	9	704	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp
519	real_a	real_bottomleft_same_a	10	454	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_bottomleft_same_a	11	478	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp
519	real_a	real_topright_same_a	12	509	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_topright_same_a	13	451	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp
519	real_a	real_bottomright_diff_a	14	531	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_bottomright_same_a	15	504	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp
519	real_a	real_topleft_same_a	16	590	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_bottomright_same_a	17	433	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp
519	real_a	real_topleft_diff_a	18	466	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_topright_diff_a	19	506	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp
519	real_a	real_topright_diff_a	20	480	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_topleft_diff_b	1	539	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_bottomleft_diff_b	2	527	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp
519	real_b	real_bottomright_diff_b	3	493	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_topleft_same_b	4	379	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_bottomleft_diff_b	5	430	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
519	real_b	real_bottomright_same_b	6	592	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp
519	real_b	real_topleft_same_b	7	523	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp
519	real_b	real_topright_diff_b	8	592	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp
519	real_b	real_bottomright_same_b	9	403	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp
519	real_b	real_topright_same_b	10	397	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_bottomright_diff_b	11	543	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_bottomright_diff_b	12	539	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_topleft_diff_b	13	528	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp
519	real_b	real_topright_same_b	14	469	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp
519	real_b	real_bottomleft_diff_b	15	548	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp
519	real_b	real_topright_diff_b	16	544	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp
519	real_b	real_bottomleft_same_b	17	420	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_topleft_diff_b	18	709	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp
519	real_b	real_bottomleft_same_b	19	555	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp
519	real_b	real_topright_diff_b	20	623	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp
519	real_c	real_topright_diff_c	1	546	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp
519	real_c	real_topleft_diff_c	2	518	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp
519	real_c	real_topleft_diff_c	3	491	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp
519	real_c	real_bottomleft_diff_c	4	521	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp
519	real_c	real_bottomright_diff_c	5	655	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp
519	real_c	real_topleft_same_c	6	647	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp
519	real_c	real_topright_same_c	7	567	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp
519	real_c	real_topleft_same_c	8	435	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp
519	real_c	real_bottomleft_same_c	9	556	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp
519	real_c	real_bottomright_same_c	10	496	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp
519	real_c	real_bottomleft_same_c	11	519	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp
519	real_c	real_bottomright_diff_c	12	652	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp
519	real_c	real_bottomright_diff_c	13	612	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp
519	real_c	real_topright_same_c	14	510	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp
519	real_c	real_bottomleft_diff_c	15	475	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp
519	real_c	real_topleft_diff_c	16	594	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp
519	real_c	real_bottomleft_diff_c	17	501	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp
519	real_c	real_topright_diff_c	18	523	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp
519	real_c	real_bottomright_same_c	19	512	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp
519	real_c	real_topright_diff_c	20	502	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_topright_same_d	1	428	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_bottomleft_same_d	2	390	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_topright_same_d	3	472	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp
519	real_d	real_topright_diff_d	4	567	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_bottomleft_diff_d	5	459	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_bottomright_diff_d	6	579	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp
519	real_d	real_bottomleft_diff_d	7	542	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp
519	real_d	real_bottomright_same_d	8	378	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_topleft_same_d	9	406	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp
519	real_d	real_topright_diff_d	10	536	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp
519	real_d	real_bottomleft_diff_d	11	628	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp
519	real_d	real_topleft_same_d	12	437	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_topleft_diff_d	13	486	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_bottomright_same_d	14	813	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp
519	real_d	real_bottomright_diff_d	15	471	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp
519	real_d	real_topright_diff_d	16	438	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp
519	real_d	real_bottomright_diff_d	17	535	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_topleft_diff_d	18	635	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp
519	real_d	real_topleft_diff_d	19	484	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
519	real_d	real_bottomleft_same_d	20	515	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp
521	practice	practice_bottomleft_same	1	930	18	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	circle.bmp
521	practice	practice_topleft_diff	2	598	18	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	circle.bmp
521	practice	practice_topleft_same	3	495	23	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	square.bmp
521	practice	practice_topright_same	4	541	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp
521	practice	practice_topright_same	5	576	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp
521	practice	practice_bottomright_diff	6	738	18	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	circle.bmp
521	practice	practice_bottomleft_diff	7	485	18	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp
521	practice	practice_bottomleft_same	8	411	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp
521	practice	practice_topleft_same	9	467	23	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	square.bmp
521	practice	practice_topright_diff	10	585	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp
521	practice	practice_bottomright_same	11	435	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	square.bmp
521	practice	practice_bottomright_same	12	466	18	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	circle.bmp
521	real_a	real_bottomright_diff_a	1	575	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_bottomleft_same_a	2	610	18	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_bottomleft_diff_a	3	444	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_bottomleft_same_a	4	421	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp
521	real_a	real_bottomleft_diff_a	5	582	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_topleft_same_a	6	609	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_topleft_diff_a	7	595	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp
521	real_a	real_topleft_diff_a	8	637	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_bottomleft_diff_a	9	550	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp
521	real_a	real_topleft_diff_a	10	531	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
521	real_a	real_bottomright_diff_a	11	552	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp
521	real_a	real_topright_diff_a	12	532	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_topright_diff_a	13	585	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp
521	real_a	real_topleft_same_a	14	539	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp
521	real_a	real_topright_same_a	15	568	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_topright_same_a	16	531	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_topright_diff_a	17	480	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_bottomright_same_a	18	551	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_bottomright_same_a	19	691	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp
521	real_a	real_bottomright_diff_a	20	481	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp
521	real_b	real_bottomright_diff_b	1	427	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp
521	real_b	real_bottomright_same_b	2	628	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp
521	real_b	real_bottomright_diff_b	3	493	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_bottomright_same_b	4	340	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp
521	real_b	real_topright_diff_b	5	545	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp
521	real_b	real_topleft_same_b	6	405	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_bottomleft_diff_b	7	464	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_topleft_same_b	8	439	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_topright_same_b	9	312	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp
521	real_b	real_topleft_diff_b	10	518	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_topleft_diff_b	11	588	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp
521	real_b	real_bottomleft_same_b	12	445	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp
521	real_b	real_bottomleft_diff_b	13	478	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
521	real_b	real_topright_diff_b	14	477	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_bottomright_diff_b	15	485	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp
521	real_b	real_bottomleft_diff_b	16	579	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_bottomleft_same_b	17	599	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_topright_same_b	18	425	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp
521	real_b	real_topright_diff_b	19	506	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp
521	real_b	real_topleft_diff_b	20	448	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp
521	real_c	real_bottomleft_diff_c	1	451	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp
521	real_c	real_bottomright_diff_c	2	395	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp
521	real_c	real_bottomright_same_c	3	478	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp
521	real_c	real_topright_same_c	4	373	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp
521	real_c	real_bottomleft_same_c	5	432	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp
521	real_c	real_topleft_same_c	6	410	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp
521	real_c	real_bottomright_diff_c	7	636	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp
521	real_c	real_topleft_diff_c	8	460	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp
521	real_c	real_bottomright_same_c	9	412	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
521	real_c	real_topleft_same_c	10	318	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp
521	real_c	real_topright_diff_c	11	308	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp
521	real_c	real_topright_diff_c	12	426	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp
521	real_c	real_bottomright_diff_c	13	443	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp
521	real_c	real_bottomleft_diff_c	14	483	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp
521	real_c	real_topleft_diff_c	15	498	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp
521	real_c	real_topleft_diff_c	16	464	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp
521	real_c	real_bottomleft_diff_c	17	519	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp
521	real_c	real_topright_diff_c	18	596	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp
521	real_c	real_bottomleft_same_c	19	447	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp
521	real_c	real_topright_same_c	20	664	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_topright_same_d	1	512	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_bottomright_same_d	2	365	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp
521	real_d	real_topleft_diff_d	3	368	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_topright_diff_d	4	444	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_bottomleft_diff_d	5	468	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp
521	real_d	real_topleft_same_d	6	700	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_bottomright_diff_d	7	434	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp
521	real_d	real_topleft_diff_d	8	498	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_topleft_diff_d	9	416	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
521	real_d	real_topright_diff_d	10	426	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_bottomright_same_d	11	499	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp
521	real_d	real_bottomleft_same_d	12	561	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp
521	real_d	real_bottomleft_diff_d	13	485	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp
521	real_d	real_topright_same_d	14	612	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp
521	real_d	real_bottomright_diff_d	15	470	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_bottomleft_same_d	16	477	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp
521	real_d	real_bottomleft_diff_d	17	500	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp
521	real_d	real_topleft_same_d	18	506	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp
521	real_d	real_bottomright_diff_d	19	456	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp
521	real_d	real_topright_diff_d	20	664	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp
525	practice	practice_bottomright_diff	1	1914	23	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	square.bmp
525	practice	practice_bottomright_same	2	998	18	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	circle.bmp
525	practice	practice_bottomleft_same	3	1240	18	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	circle.bmp
525	practice	practice_topright_same	4	495	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp
525	practice	practice_topright_diff	5	1380	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp
525	practice	practice_topleft_same	6	998	18	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	circle.bmp
525	practice	practice_topright_same	7	800	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp
525	practice	practice_bottomleft_diff	8	1185	18	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp
525	practice	practice_bottomright_same	9	834	23	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	square.bmp
525	practice	practice_topleft_diff	10	562	23	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	square.bmp
525	practice	practice_bottomleft_same	11	460	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp
525	practice	practice_topleft_same	12	747	18	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	square.bmp
525	real_a	real_topright_diff_a	1	844	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp
525	real_a	real_topleft_diff_a	2	597	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
525	real_a	real_topright_diff_a	3	584	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp
525	real_a	real_bottomright_diff_a	4	698	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp
525	real_a	real_bottomleft_same_a	5	552	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp
525	real_a	real_topright_same_a	6	820	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp
525	real_a	real_bottomleft_diff_a	7	590	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp
525	real_a	real_bottomright_diff_a	8	432	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp
525	real_a	real_topright_diff_a	9	993	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp
525	real_a	real_bottomleft_same_a	10	1924	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp
525	real_a	real_topright_same_a	11	713	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp
525	real_a	real_bottomright_same_a	12	1038	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp
525	real_a	real_bottomright_diff_a	13	639	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp
525	real_a	real_bottomright_same_a	14	1944	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp
525	real_a	real_topleft_diff_a	15	420	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp
525	real_a	real_topleft_same_a	16	686	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp
