subject	blockcode	trialcode	trialnum	latency	response	stimulusitem1	stimulusitem2	stimulusitem3	stimulusitem4	stimulusitem5										
530	real_c	real_bottomright_diff_c	7	539	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_bottomleft_same_c	8	520	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_bottomleft_same_c	9	525	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_topleft_diff_c	10	474	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_topright_same_c	11	505	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_bottomleft_diff_c	12	463	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_topleft_diff_c	13	343	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
530	real_c	real_bottomright_same_c	14	499	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_bottomright_diff_c	15	569	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
530	real_c	real_topright_diff_c	16	533	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_topright_diff_c	17	633	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_bottomleft_diff_c	18	539	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp										
530	real_c	real_topright_same_c	19	575	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp										
530	real_c	real_bottomleft_diff_c	20	570	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_bottomleft_diff_d	1	484	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_topright_same_d	2	723	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_bottomright_same_d	3	760	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_bottomleft_same_d	4	564	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_topright_same_d	5	728	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_bottomright_same_d	6	628	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_topleft_same_d	7	574	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_bottomleft_diff_d	8	601	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_topright_diff_d	9	522	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_topleft_same_d	10	576	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_topleft_diff_d	11	539	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_topright_diff_d	12	712	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_bottomright_diff_d	13	534	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_bottomright_diff_d	14	570	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_bottomleft_same_d	15	654	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_topleft_diff_d	16	534	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_bottomleft_diff_d	17	522	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp										
530	real_d	real_bottomright_diff_d	18	504	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_topright_diff_d	19	574	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
530	real_d	real_topleft_diff_d	20	577	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
532	practice	practice_topright_diff	1	1211	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp										
532	practice	practice_topleft_diff	2	836	23	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	square.bmp										
532	practice	practice_bottomleft_same	3	491	23	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	square.bmp										
532	practice	practice_topright_same	4	417	18	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	circle.bmp										
532	practice	practice_bottomleft_diff	5	505	18	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp										
532	practice	practice_bottomright_same	6	454	18	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	circle.bmp										
532	practice	practice_bottomright_diff	7	652	23	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	square.bmp										
532	practice	practice_bottomright_same	8	675	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	square.bmp										
532	practice	practice_bottomleft_same	9	569	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp										
532	practice	practice_topleft_same	10	715	23	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	square.bmp										
532	practice	practice_topright_same	11	504	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp										
532	practice	practice_topleft_same	12	404	18	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	circle.bmp										
532	real_a	real_topright_diff_a	1	765	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_topright_diff_a	2	513	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_topleft_same_a	3	518	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_bottomright_diff_a	4	540	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_bottomright_diff_a	5	528	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_topright_same_a	6	421	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_bottomleft_diff_a	7	390	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_topleft_diff_a	8	409	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_topright_diff_a	9	371	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_bottomleft_same_a	10	383	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_bottomright_same_a	11	369	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_bottomleft_same_a	12	317	18	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_topright_same_a	13	754	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_bottomleft_diff_a	14	446	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_topleft_same_a	15	406	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_bottomright_diff_a	16	416	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_bottomright_same_a	17	433	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_bottomleft_diff_a	18	459	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp										
532	real_a	real_topleft_diff_a	19	531	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp										
532	real_a	real_topleft_diff_a	20	544	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_bottomleft_same_b	1	651	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_topleft_diff_b	2	491	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_bottomleft_diff_b	3	386	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_bottomright_diff_b	4	725	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_bottomleft_diff_b	5	522	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_topright_diff_b	6	464	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_bottomright_diff_b	7	559	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_topright_diff_b	8	419	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_topleft_same_b	9	452	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_topleft_diff_b	10	436	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_bottomleft_same_b	11	500	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_topleft_same_b	12	410	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_bottomright_same_b	13	532	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_topright_same_b	14	401	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_bottomright_diff_b	15	483	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_bottomright_same_b	16	474	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_topright_diff_b	17	537	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_topleft_diff_b	18	598	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
532	real_b	real_topright_same_b	19	624	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
532	real_b	real_bottomleft_diff_b	20	490	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_topright_diff_c	1	416	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_bottomright_same_c	2	426	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_topright_diff_c	3	540	18	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_topleft_diff_c	4	560	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_bottomright_same_c	5	413	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_bottomleft_diff_c	6	614	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_bottomleft_same_c	7	415	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_bottomleft_same_c	8	353	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_bottomleft_diff_c	9	477	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_topleft_diff_c	10	333	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_bottomright_diff_c	11	1153	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_topleft_same_c	12	757	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_bottomleft_diff_c	13	369	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_bottomright_diff_c	14	533	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_bottomright_diff_c	15	617	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_topright_same_c	16	499	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_topright_diff_c	17	761	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_topleft_diff_c	18	732	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
532	real_c	real_topleft_same_c	19	593	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
532	real_c	real_topright_same_c	20	580	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp										
532	real_d	real_topleft_same_d	1	1024	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topright_diff_d	2	481	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp										
532	real_d	real_bottomleft_diff_d	3	480	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topleft_diff_d	4	543	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_bottomleft_diff_d	5	460	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_bottomright_diff_d	6	452	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_bottomright_same_d	7	420	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_bottomleft_same_d	8	1261	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
532	real_d	real_bottomright_diff_d	9	517	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topright_diff_d	10	690	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_bottomright_diff_d	11	505	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topleft_same_d	12	407	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topleft_diff_d	13	529	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_bottomright_same_d	14	558	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topright_same_d	15	410	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
532	real_d	real_topleft_diff_d	16	444	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topright_same_d	17	476	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp										
532	real_d	real_bottomleft_diff_d	18	468	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp										
532	real_d	real_bottomleft_same_d	19	387	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
532	real_d	real_topright_diff_d	20	550	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp										
533	practice	practice_topright_diff	1	1310	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp										
533	practice	practice_bottomright_same	2	1019	23	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	square.bmp										
533	practice	practice_topright_same	3	491	18	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	circle.bmp										
533	practice	practice_bottomright_same	4	776	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	square.bmp										
533	practice	practice_bottomleft_same	5	410	18	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	circle.bmp										
533	practice	practice_topleft_same	6	339	18	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	circle.bmp										
533	practice	practice_bottomleft_diff	7	567	18	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp										
533	practice	practice_bottomright_diff	8	625	23	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	square.bmp										
533	practice	practice_topleft_same	9	537	23	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	square.bmp										
533	practice	practice_bottomleft_same	10	493	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp										
533	practice	practice_topright_same	11	586	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp										
533	practice	practice_topleft_diff	12	507	18	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	circle.bmp										
533	real_a	real_topleft_diff_a	1	546	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_bottomright_diff_a	2	447	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_bottomright_same_a	3	415	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_topright_same_a	4	368	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_bottomleft_diff_a	5	404	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_bottomright_diff_a	6	414	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_topright_same_a	7	319	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_topright_diff_a	8	460	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_bottomright_same_a	9	380	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_topright_diff_a	10	303	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_bottomleft_diff_a	11	365	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_bottomleft_same_a	12	360	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_bottomleft_diff_a	13	732	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_topleft_same_a	14	473	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_topleft_diff_a	15	528	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_topright_diff_a	16	502	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_topleft_diff_a	17	524	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_bottomright_diff_a	18	514	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
533	real_a	real_bottomleft_same_a	19	455	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
533	real_a	real_topleft_same_a	20	407	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_bottomright_same_b	1	410	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_bottomleft_diff_b	2	596	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_topleft_same_b	3	455	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_bottomleft_same_b	4	407	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_bottomleft_diff_b	5	425	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_topleft_diff_b	6	419	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_bottomright_diff_b	7	468	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_bottomleft_diff_b	8	611	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_bottomright_same_b	9	413	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_bottomright_diff_b	10	495	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_topright_diff_b	11	678	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_topleft_same_b	12	421	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_topright_same_b	13	399	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_topright_same_b	14	537	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_topleft_diff_b	15	461	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_bottomleft_same_b	16	429	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_bottomright_diff_b	17	478	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_topright_diff_b	18	445	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
533	real_b	real_topleft_diff_b	19	494	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
533	real_b	real_topright_diff_b	20	485	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp										
533	real_c	real_bottomright_diff_c	1	391	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp										
